kode_prov,kode_kab,kode,nama_pemda,tkdd_pendapatan,tkdd_belanja,perubahan_apbd,grouping
13,72,1372,KOTA SOLOK,0.80807979255597400000,0.71656987451296000000,0.18716230023608700000,mandiri
91,28,9128,DEIYAI,0.80679070568303800000,0.83742500630931700000,0.11945815392391900000,mandiri
53,17,5317,SUMBA TENGAH,0.80644366794648800000,0.78834169604921100000,0.18559237511009000000,mandiri
71,72,7172,KOTA BITUNG,0.80639441464277400000,0.79446619999379700000,0.12292399680311100000,mandiri
13,73,1373,KOTA SAWAHLUNTO,0.80536059079832400000,0.74531523074412000000,0.20892945292847100000,mandiri
61,11,6111,KAYONG UTARA,0.80534359594238100000,0.75960871543268500000,0.10335470303025300000,mandiri
72,7,7207,BANGGAI KEPULAUAN,0.80505040065068800000,0.74838582668544400000,0.13132160290799300000,mandiri
74,13,7413,MUNA BARAT,0.80477958300395800000,0.80271207910395200000,0.00162453446841031000,mandiri
91,16,9116,BOVEN DIGOEL,0.80435460156887200000,0.81234168837528600000,0.11880883055797200000,mandiri
72,12,7212,MOROWALI UTARA,0.80374547365266600000,0.78587283408425400000,0.14594514848811100000,mandiri
71,11,7111,BOLAANG MONGONDOW SELATAN,0.80295197477888800000,0.79080902864825200000,0.20599724695361700000,mandiri
74,15,7415,BUTON SELATAN,0.80253786965988200000,0.65851338773538200000,0.43893392249322300000,mandiri
81,9,8109,BURU SELATAN,0.80247015352119800000,0.77546134987093300000,0.15484251523509700000,mandiri
62,8,6208,SUKAMARA,0.80112646648052300000,0.78659895667943400000,0.16511372377767000000,mandiri
17,1,1701,BENGKULU SELATAN,0.80101952169550100000,0.77842060664065600000,0.19405333269295800000,mandiri
21,4,2104,LINGGA,0.80072197795797000000,0.71639560930349900000,0.17200289171521500000,mandiri
76,5,7605,MAJENE,0.79784381126251300000,0.79702994988029600000,0.13517487875858700000,mandiri
12,72,1272,KOTA PEMATANGSIANTAR,0.79480039287543800000,0.72595469450436600000,0.07593779464572290000,mandiri
21,3,2103,NATUNA,0.79425655685179100000,0.71601810766092800000,1.00000000000000000000,mandiri
65,1,6501,BULUNGAN,0.79188967136695100000,0.74021401672375100000,0.08807583245045830000,mandiri
81,1,8101,MALUKU TENGAH,0.79181837142269300000,0.78237555793259000000,0.03070564697108150000,mandiri
65,2,6502,MALINAU,0.79157818510010400000,0.79313766839758700000,0.13439454981816400000,mandiri
71,73,7173,KOTA TOMOHON,0.79139949664644000000,0.76742782079337900000,0.15021584302282800000,mandiri
13,3,1303,SIJUNJUNG,0.79097197128716400000,0.73529504716297600000,0.12984272679018400000,mandiri
73,7,7307,SINJAI,0.78969267434557400000,0.68846785181428600000,0.21939353755133900000,mandiri
13,2,1302,SOLOK,0.78941525781418500000,0.77065723941617800000,0.11242311297691500000,mandiri
15,72,1572,KOTA SUNGAI PENUH,0.78871397330069200000,0.75796222277836200000,0.12854405693009300000,mandiri
76,6,7606,MAMUJU TENGAH,0.78861584034678300000,0.82346389102522700000,0.23138015053628200000,mandiri
71,8,7108,BOLAANG MONGONDOW UTARA,0.78805913756400400000,0.77030689664192400000,0.26218344713601700000,mandiri
17,9,1709,BENGKULU TENGAH,0.78749874386318800000,0.77332253375241300000,0.07815435395597260000,mandiri
91,26,9126,DOGIYAI,0.78744856996699600000,0.73105034225449100000,0.09435986717137060000,mandiri
75,2,7502,BOALEMO,0.78742961486314300000,0.76366675079555700000,0.13186942964744000000,mandiri
53,14,5314,ROTE NDAO,0.78715425252954900000,0.77181284135941500000,0.16554228504460600000,mandiri
61,7,6107,BENGKAYANG,0.78656549998639600000,0.78513966498217800000,0.11161455756813400000,mandiri
14,3,1403,BENGKALIS,0.78651647376935900000,0.72552534424955200000,1.00000000000000000000,mandiri
13,6,1306,AGAM,0.78387255796477600000,0.76997244961932000000,0.25415323643714100000,mandiri
62,12,6212,MURUNG RAYA,0.78354299034172400000,0.78354299034172400000,0.18261503978476700000,mandiri
91,25,9125,PUNCAK,0.78300231079744100000,0.67576509441328400000,1.00000000000000000000,mandiri
12,77,1277,KOTA PADANG SIDIMPUAN,0.78165297967849600000,0.77346485375933900000,0.18370310887679300000,mandiri
12,23,1223,LABUHANBATU UTARA,0.78068491918298500000,0.75984189964076100000,0.12312181423802200000,mandiri
73,12,7312,SOPPENG,0.78006719163645600000,0.76821962551334800000,0.17556160799854200000,mandiri
52,7,5207,SUMBAWA BARAT,0.77999325097306400000,0.76715777576033700000,0.11621218438957400000,mandiri
72,11,7211,BANGGAI LAUT,0.77980280816669500000,0.64034042118679800000,0.04248158102709930000,mandiri
72,3,7203,DONGGALA,0.77946953106733800000,0.56189153225756100000,0.37931459820694900000,mandiri
13,10,1310,DHARMASRAYA,0.77885571935501400000,0.72821496759342400000,0.14024321211751400000,mandiri
81,4,8104,BURU,0.77764417277210100000,0.78289074086579800000,1.00000000000000000000,mandiri
15,6,1506,TANJUNG JABUNG BARAT,0.77690551741096600000,0.73979544235060000000,0.09691334556331510000,mandiri
72,10,7210,SIGI,0.77683658788898500000,0.52652901326211800000,0.42027700109872400000,mandiri
62,6,6206,KATINGAN,0.77578319548436000000,0.73462271568309000000,0.14277769458591800000,mandiri
13,7,1307,LIMA PULUH KOTA,0.77565788652594200000,0.73544419557594600000,1.00000000000000000000,mandiri
82,8,8208,PULAU TALIABU,0.77554024136672200000,0.74636357213064500000,0.00863183018040089000,mandiri
81,2,8102,MALUKU TENGGARA,0.77522957097583000000,0.77777051990568400000,0.13958011344003000000,mandiri
74,72,7472,KOTA BAU BAU,0.77506696364581200000,0.72268628608582900000,0.21583795496079000000,mandiri
81,5,8105,SERAM BAGIAN TIMUR,0.77431232740016400000,0.77194892483831100000,0.21081173201745700000,mandiri
64,2,6402,KUTAI KARTANEGARA,0.77408478048427700000,0.73845112694426000000,0.14928698338100100000,mandiri
13,5,1305,PADANG PARIAMAN,0.77343022057173000000,0.76605129336615400000,0.06463458713070160000,mandiri
76,1,7601,MAMUJU UTARA,0.77298845838701800000,0.74931924475839100000,0.08201755210923430000,mandiri
91,12,9112,PEGUNUNGAN BINTANG,0.77257081548856100000,0.77257081548856100000,0.10199177198296400000,mandiri
74,4,7404,BUTON,0.77072471227430100000,0.62783562709430000000,0.11390313593051000000,mandiri
62,11,6211,PULANG PISAU,0.76992301608805200000,0.75353760626086200000,0.15571065126845500000,mandiri
71,9,7109,KEP. SIAU TAGULANDANG BIARO,0.76974360764406100000,0.75154725581003700000,0.22438199246398100000,mandiri
75,4,7504,PAHUWATO,0.76918187364331100000,0.75648431712081900000,0.14931848368263600000,mandiri
14,10,1410,KEPULAUAN MERANTI,0.76893010480804400000,0.74063081965566900000,0.23705581103102400000,mandiri
13,74,1374,KOTA PADANG PANJANG,0.76866364836206300000,0.71010625459977900000,0.14445513213302400000,mandiri
17,8,1708,KEPAHIANG,0.76771566685562300000,0.70451109042399800000,0.29088262272457100000,mandiri
16,13,1613,MUSI RAWAS UTARA,0.76769435225374300000,0.74724456893549700000,0.37149444241482300000,mandiri
16,74,1674,KOTA PRABUMULIH,0.76744871616389600000,0.72099446416134200000,0.05652775891558340000,mandiri
71,4,7104,KEPULAUAN TALAUD,0.76732817121257900000,0.75544742484825700000,0.17955356692396300000,mandiri
13,8,1308,PASAMAN,0.76700358501277700000,0.73302409031668100000,0.07475640962231160000,mandiri
53,5,5305,ALOR,0.76697350647350200000,0.76697350647350200000,0.10162928462477000000,mandiri
12,78,1278,KOTA GUNUNGSITOLI,0.76609483104593600000,0.74668517536907200000,0.09999565103356140000,mandiri
62,10,6210,GUNUNG MAS,0.76567946437035200000,0.76748558521997400000,0.22977145820450000000,mandiri
62,9,6209,LAMANDAU,0.76489831746295100000,0.74026720973214400000,0.18446004807766100000,mandiri
17,5,1705,SELUMA,0.76389952849803800000,0.72585983981794200000,0.08759397000789070000,mandiri
13,77,1377,KOTA PARIAMAN,0.76298688144277700000,0.70935686570449900000,0.22785045150167100000,mandiri
71,7,7107,MINAHASA TENGGARA,0.76245670994573800000,0.69665683367477800000,0.16394772169827000000,mandiri
12,22,1222,LABUHANBATU SELATAN,0.76160863119634100000,0.72665885177168100000,1.00000000000000000000,mandiri
14,7,1407,ROKAN HILIR,0.76136243231422000000,0.76181598818224200000,1.00000000000000000000,mandiri
12,25,1225,NIAS BARAT,0.76124231435868100000,0.69547172974302700000,0.18798916381195400000,mandiri
73,1,7301,KEPULAUAN SELAYAR,0.76117013130737300000,0.74076044832211800000,0.16992059476005800000,mandiri
82,4,8204,HALMAHERA SELATAN,0.76084952335664800000,0.76403953916748400000,0.12703382444023300000,mandiri
73,15,7315,PINRANG,0.76032366599468700000,0.73655252173791300000,0.20752472851194300000,mandiri
71,3,7103,KEPULAUAN SANGIHE,0.75994983476568100000,0.73445006963052800000,0.20063576615368100000,mandiri
62,3,6203,KAPUAS,0.75951711831371700000,0.57744166019933000000,0.32033961388932000000,mandiri
72,9,7209,TOJO UNA-UNA,0.75877075607075000000,0.74081780819868200000,0.19271084339086000000,mandiri
53,21,5321,MALAKA,0.75827461513937600000,0.72436885144353200000,0.12025859022322900000,mandiri
82,6,8206,HALMAHERA TIMUR,0.75827078016153700000,0.64094640154560700000,0.21962667581588800000,mandiri
65,71,6571,KOTA TARAKAN,0.75793726119986600000,0.71018931773979100000,0.14604312009503200000,mandiri
61,4,6104,KETAPANG,0.75788266012884900000,0.76392276810082900000,0.14822215704890100000,mandiri
76,3,7603,MAMASA,0.75681841135371800000,0.73639654569082900000,0.35167747579624000000,mandiri
61,1,6101,SAMBAS,0.75676307832019300000,0.74297382348318000000,0.14473225395436100000,mandiri
71,74,7174,KOTA KOTAMOBAGU,0.75658788446068700000,0.73496753854923900000,0.27168456972167200000,mandiri
61,6,6106,KAPUAS HULU,0.75647614077071600000,0.74638551436399900000,0.09374020617378580000,mandiri
12,75,1275,KOTA BINJAI,0.75570964583886100000,0.75028887977731100000,0.16041046413789900000,mandiri
63,11,6311,BALANGAN,0.75532736456380500000,0.69353890811170100000,0.07861675854616340000,mandiri
74,8,7408,KOLAKA UTARA,0.75513672679265000000,0.66754899845389400000,0.38532799329490500000,mandiri
76,2,7602,MAMUJU,0.75437463688564500000,0.73977501270124600000,0.27437101570502600000,mandiri
61,2,6102,MEMPAWAH,0.75259652246522600000,0.73645057274299900000,0.14311378120941000000,mandiri
61,10,6110,MELAWI,0.75248977370716800000,0.73187133935606700000,1.00000000000000000000,mandiri
74,6,7406,BOMBANA,0.75238977262957400000,0.68497521242153800000,0.11059416000090000000,mandiri
19,5,1905,BANGKA BARAT,0.75218664135489000000,0.62724691856854100000,0.14248673489234300000,mandiri
62,5,6205,BARITO UTARA,0.75206438706972000000,0.72411432647908900000,0.14153132185152800000,mandiri
18,12,1812,TULANG BAWANG BARAT,0.75095141911905800000,0.69085329707536300000,0.47217373867875600000,mandiri
71,5,7105,MINAHASA SELATAN,0.75030229117783300000,0.74455370397596700000,0.12415790815266800000,mandiri
17,7,1707,LEBONG,0.74989526249665700000,0.74538205917144100000,0.28643396848660600000,mandiri
72,4,7204,TOLITOLI,0.74854370432469000000,0.74043365408711700000,0.27499433074198200000,mandiri
16,12,1612,PENUKAL ABAB LEMATANG ILIR,0.74831119636062200000,0.82349313474923100000,0.36091877700906100000,mandiri
21,72,2172,KOTA TANJUNGPINANG,0.74821028625007700000,0.71389574192640800000,1.00000000000000000000,mandiri
14,8,1408,SIAK,0.74791443471584200000,0.74659509510967500000,0.45841119707384500000,mandiri
91,1,9101,MERAUKE,0.74762003948313800000,0.70641306164634300000,0.13846677488740200000,mandiri
81,7,8107,KEPULAUAN ARU,0.74724915369213300000,0.74739225029553200000,0.12855988317715300000,mandiri
62,13,6213,BARITO TIMUR,0.74696271351434000000,0.72923930310321400000,0.13963469603395700000,mandiri
75,5,7505,GORONTALO UTARA,0.74594268419025000000,0.72349939600104600000,0.20692724496902100000,mandiri
72,5,7205,BUOL,0.74576477159067500000,0.74612894637741700000,0.20080800368880300000,mandiri
13,12,1312,PASAMAN BARAT,0.74548074535097200000,0.71253234535823300000,0.14087706451433500000,mandiri
53,20,5320,SABU RAIJUA,0.74461631183558100000,0.64115790618476000000,0.09153911781024840000,mandiri
61,3,6103,SANGGAU,0.74438512920305000000,0.67991901602615000000,0.11829374108566600000,mandiri
53,3,5303,TIMOR TENGAH UTARA,0.74392887200459300000,0.69810856377171900000,0.07148146317395600000,mandiri
53,71,5371,KOTA KUPANG,0.74379058841072400000,0.72259610540689300000,0.13039991322777200000,mandiri
53,1,5301,KUPANG,0.74356054502176500000,0.72519339590175300000,0.14400321205534800000,mandiri
13,4,1304,TANAH DATAR,0.74286836851038700000,0.68025524322224600000,0.13628363561033400000,mandiri
73,5,7305,TAKALAR,0.74269793846341200000,0.73927215873364800000,0.08878216620595010000,mandiri
53,11,5311,SUMBA TIMUR,0.74257175821234500000,0.72720920702275000000,0.15695105800634600000,mandiri
14,1,1401,KAMPAR,0.74237969773983900000,0.72889874122775500000,1.00000000000000000000,mandiri
62,71,6271,KOTA PALANGKARAYA,0.74209290590317200000,0.72665381766987000000,0.13845447358921400000,mandiri
73,10,7310,PANGKAJENE DAN KEPULAUAN,0.74189116643824200000,0.73774294656869000000,0.17505037285446800000,mandiri
19,6,1906,BELITUNG TIMUR,0.74151349667646200000,0.68384734642421800000,0.12456037397264900000,mandiri
72,8,7208,PARIGI MOUTONG,0.74029646902963600000,0.70076521945692600000,0.16751649703471000000,mandiri
91,9,9109,MIMIKA,0.73975843616560000000,0.71442245261608600000,0.17631459396146100000,mandiri
53,6,5306,FLORES TIMUR,0.73872628917029100000,0.73739075047458100000,0.07935206112662020000,mandiri
13,76,1376,KOTA PAYAKUMBUH,0.73725144956349500000,0.68833795361273400000,0.18508540266994900000,mandiri
14,4,1404,INDRAGIRI HILIR,0.73694291960338200000,0.66411058372443500000,1.00000000000000000000,mandiri
35,75,3575,KOTA PASURUAN,0.73678798640315900000,0.57393192592421600000,0.35770644365551700000,mandiri
15,5,1505,MUARO JAMBI,0.73609582027710800000,0.70801974242993300000,0.29239854881680600000,mandiri
15,9,1509,TEBO,0.73599025417996800000,0.71679824054480100000,0.10639079893297700000,mandiri
53,8,5308,ENDE,0.73580723301416300000,0.73867503557175400000,0.15645199607572100000,mandiri
15,2,1502,MERANGIN,0.73541732929954900000,0.64417005127983600000,0.12154734372565600000,mandiri
61,9,6109,SEKADAU,0.73449869194827800000,0.73449869194827800000,0.08991430031405880000,mandiri
73,4,7304,JENEPONTO,0.73323738833444100000,0.73463534763761900000,0.08120060966773680000,mandiri
53,12,5312,SUMBA BARAT,0.73304389217607000000,0.71850791120822100000,0.15876067539110800000,mandiri
62,4,6204,BARITO SELATAN,0.73296699191992000000,0.68002090492253900000,0.11706897814532800000,mandiri
72,71,7271,KOTA PALU,0.73196941374320300000,0.41531417149419600000,0.40604862365539700000,mandiri
53,7,5307,SIKKA,0.73185613013271200000,0.69266550379966100000,0.20201136233815900000,mandiri
73,73,7373,KOTA PALOPO,0.73026405197639600000,0.66397331100371500000,0.08206637288620960000,mandiri
73,13,7313,WAJO,0.72991979167540200000,0.72991979167540200000,0.17383444764034700000,mandiri
17,3,1703,BENGKULU UTARA,0.72962967740780900000,0.72118240620460200000,1.00000000000000000000,mandiri
16,5,1605,MUSI RAWAS,0.72944394290748300000,0.71400642368268800000,0.04129145331919100000,mandiri
53,4,5304,BELU,0.72935282723445300000,0.69234944656727100000,0.11739372973066800000,mandiri
71,6,7106,MINAHASA UTARA,0.72889045775142300000,0.72192880137941300000,0.12247992333542900000,mandiri
64,7,6407,KUTAI BARAT,0.72869917096345400000,0.70841413894972300000,0.13148720113183700000,mandiri
61,8,6108,LANDAK,0.72852766632747000000,0.72212287743520200000,0.00750448932488169000,mandiri
16,11,1611,EMPAT LAWANG,0.72848741583795600000,0.72980906438144400000,0.10654570303124000000,mandiri
52,5,5205,DOMPU,0.72833402020122300000,0.70286681388332600000,0.12231489577015500000,mandiri
82,2,8202,HALMAHERA TENGAH,0.72750768595083400000,0.60936389742619800000,0.08813218229854380000,mandiri
91,11,9111,KEEROM,0.72721699368693100000,0.76536534516512200000,0.31593204012413500000,mandiri
12,16,1216,HUMBANG HASUNDUTAN,0.72677124398174600000,0.68139366884843600000,0.13896041665956900000,mandiri
12,76,1276,KOTA TEBING TINGGI,0.72641730787517300000,0.68381680405617300000,0.02231643943917420000,mandiri
91,24,9124,NDUGA,0.72624869464473800000,0.85418416456412200000,0.30069842589016000000,mandiri
82,71,8271,KOTA TERNATE,0.72568534222745600000,0.70008260733854500000,0.11361993733723800000,mandiri
64,9,6409,PENAJAM PASER UTARA,0.72552501566920700000,0.76672685269994300000,0.13905846375483300000,mandiri
12,6,1206,KARO,0.72515982858346100000,0.72515982858346100000,0.05898502632286170000,mandiri
12,11,1211,DAIRI,0.72494410027775100000,0.70004373969054800000,0.10864569306616800000,mandiri
18,11,1811,MESUJI,0.72431703698693300000,0.70689963585296100000,0.13953398575068700000,mandiri
18,4,1804,LAMPUNG BARAT,0.72397067126051000000,0.70759814141251800000,0.09434036169348710000,mandiri
72,2,7202,POSO,0.72365678081123400000,0.71600427836725500000,0.16061785355594900000,mandiri
12,1,1201,TAPANULI TENGAH,0.72335764951267500000,0.63742472310241600000,0.03475412269549510000,mandiri
61,72,6172,KOTA SINGKAWANG,0.72284180859791900000,0.69609817735632300000,0.13756590035004000000,mandiri
32,7,3207,CIAMIS,0.72233067434829100000,0.71269285766861900000,0.05294582438778320000,mandiri
74,9,7409,KONAWE UTARA,0.72230845695014300000,0.69912211215703700000,0.11181449973108300000,mandiri
17,2,1702,REJANG LEBONG,0.72226360650566600000,0.68056877850151600000,0.05207203206394930000,mandiri
71,1,7101,BOLAANG MONGONDOW,0.72202598933128100000,0.70639366582913900000,0.20503625662302300000,mandiri
52,6,5206,BIMA,0.72191104688144900000,0.70998837519505300000,0.28263371834528900000,mandiri
12,17,1217,SAMOSIR,0.72177802389585900000,0.71298249580988100000,0.14567983013185600000,mandiri
16,3,1603,MUARA ENIM,0.72166150015305700000,0.72203574156643600000,0.02371322910110970000,mandiri
63,4,6304,BARITO KUALA,0.72151809617085300000,0.71404046608526100000,0.17226650060355600000,mandiri
17,71,1771,KOTA BENGKULU,0.72117740117621200000,0.61137125377156000000,1.00000000000000000000,mandiri
92,4,9204,SORONG SELATAN,0.72054593500445500000,0.72544801217981200000,1.00000000000000000000,mandiri
15,3,1503,SAROLANGUN,0.71883941979117800000,0.67220950559978500000,0.11089233444385300000,mandiri
91,8,9108,PANIAI,0.71866947861749800000,0.66370558499865800000,0.07488509771939820000,mandiri
12,8,1208,SIMALUNGUN,0.71854632981434300000,0.74385264462168500000,0.00811424466399261000,mandiri
63,1,6301,TANAH LAUT,0.71829675944573300000,0.56214301992071700000,0.17583780150317800000,mandiri
81,8,8108,MALUKU BARAT DAYA,0.71798583673667100000,0.69416653493626600000,0.10172492641747400000,mandiri
53,13,5313,LEMBATA,0.71784430526009700000,0.69932384176613000000,0.09261696635838200000,mandiri
76,4,7604,POLEWALI MANDAR,0.71504775858745400000,0.71504775858745400000,0.18852986340026500000,mandiri
52,4,5204,SUMBAWA,0.71489404378987000000,0.68996435224746200000,0.17464342159969800000,mandiri
52,2,5202,LOMBOK TENGAH,0.71445373032016100000,0.70641637513692200000,0.26034870194890300000,mandiri
17,4,1704,KAUR,0.71411797847454900000,0.69550850636246400000,0.11237065389141500000,mandiri
12,5,1205,LANGKAT,0.71398487309654800000,0.71527462802190700000,1.00000000000000000000,mandiri
15,4,1504,BATANGHARI,0.71387596495441900000,0.70896702111122100000,0.37296887518819700000,mandiri
91,17,9117,MAPPI,0.71287458295310800000,0.66611387662165800000,1.00000000000000000000,mandiri
91,7,9107,PUNCAK JAYA,0.71275906125422800000,0.69864455324347300000,1.00000000000000000000,mandiri
14,5,1405,PELALAWAN,0.71194800479433200000,0.65614923722538100000,1.00000000000000000000,mandiri
14,9,1409,KUANTAN SINGINGI,0.71130737828880900000,0.70518523057620200000,1.00000000000000000000,mandiri
35,20,3520,MAGETAN,0.71118407866237700000,0.69828704414672500000,0.19952488670650000000,mandiri
18,13,1813,PESISIR BARAT,0.71013959829401100000,0.68965156085063500000,0.22510712123127900000,mandiri
73,14,7314,SIDENRENG RAPPANG,0.70986536545025100000,0.69492820057450500000,0.12045814815978000000,mandiri
12,73,1273,KOTA SIBOLGA,0.70933820455503700000,0.70789215183545500000,0.10837192907475400000,mandiri
53,9,5309,NGADA,0.70902379445362900000,0.69564233017618600000,0.09402668350038610000,mandiri
73,18,7318,TANA TORAJA,0.70889045830087400000,0.70889045830087400000,0.08112883478370840000,mandiri
53,10,5310,MANGGARAI,0.70716020097417600000,0.71079480425797300000,0.13053836313595300000,mandiri
14,6,1406,ROKAN HULU,0.70697745766507500000,0.69134209951133900000,0.00403186645469434000,mandiri
65,3,6503,NUNUKAN,0.70664396139743600000,0.70078351595262700000,0.39309424017276100000,mandiri
16,10,1610,OGAN ILIR,0.70653935463166500000,0.70398518673988600000,1.00000000000000000000,mandiri
16,9,1609,OGAN KOMERING ULU SELATAN,0.70621297485355800000,0.67905093735928300000,0.09922176553770980000,mandiri
92,7,9207,TELUK WONDAMA,0.70492141978217000000,0.69232544914463100000,0.62348567701164100000,mandiri
12,18,1218,SERDANG BEDAGAI,0.70481370557401800000,0.70481370557401800000,1.00000000000000000000,mandiri
73,16,7316,ENREKANG,0.70480539528678400000,0.69892720981113800000,0.20705815637706700000,mandiri
19,2,1902,BELITUNG,0.70338886605643000000,0.61365798545496900000,1.00000000000000000000,mandiri
91,3,9103,JAYAPURA,0.70301384160269400000,0.67603435933462100000,0.16307202871835600000,mandiri
18,5,1805,TULANG BAWANG,0.70279339664148400000,0.69216637059432800000,0.11913023536080900000,mandiri
35,28,3528,PAMEKASAN,0.70278031991194400000,0.55006576883028300000,0.31840444810348300000,mandiri
17,6,1706,MUKOMUKO,0.70262862945301400000,0.66045702831379300000,0.09564093683437860000,mandiri
63,7,6307,HULU SUNGAI TENGAH,0.70256013341647500000,0.63181763988696300000,0.10440837976931100000,mandiri
35,12,3512,SITUBONDO,0.70216510795221500000,0.66624740928091500000,0.02798616020254750000,mandiri
18,8,1808,WAY KANAN,0.70207827548394300000,0.71928565666582000000,0.09377579874276450000,mandiri
19,4,1904,BANGKA TENGAH,0.70197940619191900000,0.67906682018390600000,1.00000000000000000000,mandiri
71,2,7102,MINAHASA,0.70100750268780600000,0.66093112260955800000,0.14338267817734900000,mandiri
74,5,7405,KONAWE SELATAN,0.70077909573304200000,0.71008483056110400000,0.28398284064793400000,mandiri
35,1,3501,PACITAN,0.69962110255655000000,0.69919308364953100000,1.00000000000000000000,mandiri
18,7,1807,LAMPUNG TIMUR,0.69954771467113000000,0.66363944186331900000,0.14462265925076800000,mandiri
53,2,5302,TIMOR TENGAH SELATAN,0.69928211714748600000,0.68677656860147800000,0.36226891467047900000,mandiri
32,78,3278,KOTA TASIKMALAYA,0.69922197803711800000,0.68677958857294100000,0.03284518100001270000,mandiri
73,17,7317,LUWU,0.69901844641138100000,0.69313836339976800000,0.17749052449390200000,mandiri
63,5,6305,TAPIN,0.69811911438393300000,0.54983199422600700000,0.15867497164093500000,mandiri
73,2,7302,BULUKUMBA,0.69757049688277400000,0.69938091458961300000,0.17002959561493000000,mandiri
12,9,1209,ASAHAN,0.69669515975859900000,0.69767971927029200000,0.07650238133613920000,mandiri
35,11,3511,BONDOWOSO,0.69628498123003800000,0.65161707098058500000,0.10156229946303000000,mandiri
35,21,3521,NGAWI,0.69621142802245300000,0.65208523764801500000,0.07065006949371400000,mandiri
82,7,8207,PULAU MOROTAI,0.69616982290913800000,0.68805596440942900000,0.13723625989052500000,mandiri
16,7,1607,BANYUASIN,0.69614516867786100000,0.63503748948941800000,0.58481598611080400000,mandiri
92,5,9205,RAJA AMPAT,0.69594137037037000000,0.70113496268656700000,0.11037709851851900000,mandiri
91,71,9171,KOTA JAYAPURA,0.69582881203334200000,0.69092140388804500000,0.12025887081420900000,mandiri
91,18,9118,ASMAT,0.69577911624402800000,0.69577911624402800000,0.42742539935583600000,mandiri
13,1,1301,PESISIR SELATAN,0.69558044309914400000,0.67043449875596600000,0.09795835241877160000,mandiri
73,3,7303,BANTAENG,0.69503865603764700000,0.71069508213650900000,0.16109490791137900000,mandiri
16,4,1604,LAHAT,0.69498087088438800000,0.66209137542749300000,0.24056624216525500000,mandiri
53,19,5319,MANGGARAI TIMUR,0.69475868609524400000,0.68864002356264400000,0.17231367043451500000,mandiri
19,1,1901,BANGKA,0.69370946430141800000,0.63697597125219400000,0.14871984461865000000,mandiri
72,1,7201,BANGGAI,0.69336638962634300000,0.69041311376734300000,0.08583589861389670000,mandiri
